propertyzip	squarefeet	latitude	longitude	altitude (m)	noofstories	improvementmarketvalue	totalmarketvalue	marketvalueyear
77550	5140	29.293001	-94.800414	2	1	86800	105880	2018
77551	8407	29.266927	-94.840978	1.5	1	208380	247660	2018
77550	1133	29.297801	-94.815225	4	1	29090	31690	2018
77551	5184	29.276097	-94.842646	2.6	1	108940	129300	2018
77551	6970	29.277382	-94.83716	2.5	1	115000	131800	2018
77550	5401	29.281705	-94.803439	1.8	1	114590	134710	2018
77554	5924	29.1133	-95.086964	2.4	1	194680	218300	2018
77550	5140	29.279371	-94.810558	1.3	1	96670	115750	2018
77551	5968	29.284814	-94.822313	1.5	1	164590	189340	2018
77551	6795	29.271593	-94.835099	1.6	1	101300	126130	2018
77554	5924	29.147985	-95.045232	2.6	1	92220	237000	2018
77551	7710	29.271254	-94.823456	3	1	137140	162110	2018
77551	2570	29.287924	-94.823704	3.8	1	59180	69910	2018
77551	2962	29.287992	-94.824971	2.4	1	144570	155070	2018
77550	5009	29.286425	-94.808953	0.2	1	86090	105170	2018
77554	7797	29.135886	-95.049684	1.5	1	222320	272370	2018
77551	8973	29.267364	-94.839697	3.8	1	291630	331170	2018
77551	6273	29.259296	-94.844912	2.7	1	216510	228800	2018
77550	5663	29.321682	-94.772149	3.1	1	190360	215300	2018
77550	2744	29.293477	-94.796952	2.6	1	87920	97780	2018
77550	5968	29.318764	-94.770435	2.6	1	101310	127550	2018
77550	5009	29.291063	-94.791733	1.8	1	128430	147510	2018
77550	5706	29.315806	-94.772724	4.1	1	130410	150000	2018
77550	2352	29.299759	-94.781576	3.6	1	69150	77940	2018
77550	8973	29.290131	-94.796369	1.5	1	155120	186310	2018
77551	6273	29.27595	-94.816863	1.5	1	164360	199750	2018
77554	13983	29.209848	-94.92789	2.4	1	73030	96830	2018
77550	5489	29.315329	-94.768774	2.9	1	91390	127000	2018
77554	17498	29.127061	-95.07056	2.2	1	121010	151640	2018
77551	8276	29.275006	-94.818496	2.7	1	278370	298490	2018
77550	1786	29.294995	-94.799662	1.3	1	35280	41010	2018
77550	3572	29.281801	-94.806664	1.9	1	61630	75000	2018
77550	3006	29.282914	-94.809692	2.3	1	61770	72940	2018
77551	6970	29.25961	-94.846038	1.3	1	58590	76790	2018
77554	13504	29.237744	-94.905669	1.5	1	88990	101440	2018
77554	13983	29.210072	-94.927348	2.1	1	208490	256090	2018
77551	8973	29.286659	-94.815275	2.9	1	221120	263870	2018
77550	6229	29.288695	-94.814737	2.6	1	166190	191930	2018
77551	1525	29.28726	-94.826391	0.6	1	27530	32840	2018
77554	6229	29.145585	-95.043998	1.5	1	131040	159210	2018
77554	3964	29.20204	-94.943242	0.4	1	135980	150980	2018
77554	6273	29.204063	-94.937319	2	1	166010	260260	2018
77551	6578	29.262081	-94.839335	3.5	1	94890	115350	2018
77550	4225	29.293643	-94.797527	2.1	1	79180	94910	2018
77551	2962	29.289559	-94.827957	2	1	65950	76450	2018
77551	5750	29.269505	-94.823834	2.7	1	91940	99990	2018
77554	17489	29.258842	-94.872972	1.5	1	99500	122240	2018
77554	5184	29.296513	-94.91079	2.6	1	303980	385000	2018
77551	5576	29.2854	-94.828595	3	1	48080	71600	2018
77550	5097	29.295306	-94.797243	3.9	1	95140	111330	2018
77550	4487	29.286337	-94.796922	2.7	1	121230	137980	2018
77551	5968	29.287576	-94.827869	4.2	1	122090	143090	2018
77554	12589	29.137876	-95.045803	1.5	1	193520	269120	2018
77554	6882	29.185454	-94.978634	2.5	1	216490	236930	2018
77550	8320	29.298146	-94.791697	1.7	1	195720	225000	2018
77550	5140	29.283095	-94.807683	1.9	1	169270	188350	2018
77554	4269	29.140153	-95.050699	3.4	1	242000	323700	2018
77550	3398	29.296336	-94.784606	1.5	1	58130	70880	2018
77551	5140	29.279273	-94.814539	1.5	1	224390	243470	2018
77554	15246	29.189241	-94.978089	1.6	1	319860	365010	2018
77550	5097	29.281807	-94.804888	2.6	1	54330	73400	2018
77551	9714	29.273248	-94.821582	1.5	1	199770	241680	2018
77551	5576	29.285833	-94.825128	1.2	1	75240	98760	2018
77554	6882	29.183441	-94.977488	2.6	1	208810	229230	2018
77551	6098	29.282658	-94.827302	3.6	1	88630	97210	2018
77551	6578	29.278207	-94.813361	1.5	1	157560	194690	2018
77554	6621	29.190189	-94.97914	2.6	1	257110	324660	2018
77551	7884	29.270278	-94.833756	3.3	1	168080	187050	2018
77554	3746	29.280892	-94.878007	1.1	1	78100	102090	2018
77551	4966	29.286835	-94.820192	1.5	1	123440	143190	2018
77550	5184	29.28367	-94.805545	1.5	1	88130	107440	2018
77551	4095	29.277919	-94.826986	1.5	1	34680	49120	2018
77550	5576	29.315293	-94.771943	2.6	1	137680	153850	2018
77550	4443	29.286647	-94.808109	2.9	1	125020	141910	2018
77554	4966	29.293508	-94.861221	1.7	1	149450	166950	2018
77550	4400	29.284517	-94.810581	1.5	1	94370	110710	2018
77554	8015	29.228739	-94.923179	5.1	1	175620	227600	2018
77551	6273	29.260015	-94.845829	4.3	1	125600	137890	2018
77551	12327	29.279113	-94.829841	2.1	1	227800	239680	2018
77551	2134	29.261719	-94.840329	2.9	1	91920	102660	2018
77551	4487	29.282796	-94.824853	4.4	1	131130	146880	2018
77550	2919	29.302483	-94.778487	2.9	1	131410	142250	2018
77551	11195	29.288649	-94.831562	3.3	1	162060	174850	2018
77554	151632	29.259711	-94.904919	2.9	1	426120	589480	2018
77554	6229	29.139672	-95.044882	1.3	1	206670	234980	2018
77550	3267	29.298282	-94.778195	1.5	1	95150	113710	2018
77554	3833	29.204335	-94.947488	1.3	1	79940	86410	2018
77554	5009	29.29219	-94.863323	1.5	1	123080	140580	2018
77550	4617	29.29105	-94.793615	2.8	1	116980	129770	2018
77550	1873	29.297173	-94.804471	3	1	30870	36880	2018
77550	5097	29.289245	-94.805993	2.8	1	117800	136870	2018
77554	6055	29.144805	-95.050683	0.5	1	142010	290000	2018
77551	9583	29.277637	-94.838622	1.5	1	173020	202050	2018
77554	6055	29.145461	-95.049596	0.2	1	160340	308330	2018
77551	6403	29.26246	-94.847546	1.9	1	43190	59930	2018
77551	6186	29.279671	-94.827483	3.8	1	38870	60530	2018
77554	5401	29.297279	-94.916646	0.2	1	274670	330570	2018
77550	5140	29.292444	-94.81129	1.7	1	100640	119720	2018
77551	3746	29.284134	-94.825523	0.1	1	102210	115280	2018
77550	7710	29.306348	-94.775681	1.5	1	146510	173950	2018
77550	5097	29.299038	-94.783104	2.8	1	158340	177420	2018
77550	2701	29.307366	-94.775915	1.6	1	184030	194140	2018
77551	6142	29.2759	-94.829074	1.1	1	85220	93700	2018
77551	2962	29.283626	-94.826847	1.5	1	24640	37020	2018
77554	12179	29.197651	-94.98778	1.1	1	300450	598500	2018
77554	4400	29.255144	-94.868876	1.5	1	142480	164230	2018
77550	5097	29.307024	-94.774632	3.1	1	137030	156110	2018
77554	7444	29.187215	-94.973041	2.3	1	205600	227660	2018
77554	59677	29.170989	-95.002423	3	1	232410	306930	2018
77554	6186	29.124182	-95.070847	2.8	1	77320	88160	2018
77551	5968	29.280457	-94.826569	1.4	1	114000	135000	2018
77554	12545	29.127911	-95.061657	1.4	1	164520	217000	2018
77554	6882	29.142088	-95.046187	2.9	1	84400	115540	2018
77550	3398	29.303219	-94.775682	2.3	1	111750	124460	2018
77554	6752	29.13869	-95.045495	1.5	1	80730	111400	2018
77550	5097	29.299404	-94.784758	1.5	1	133230	152300	2018
77551	6273	29.275906	-94.817027	1.5	1	224070	259460	2018
77551	2962	29.282146	-94.820117	1.6	1	181530	193910	2018
77550	5968	29.318986	-94.771271	1.6	1	157050	183290	2018
77550	2526	29.302482	-94.775433	1.5	1	61150	69240	2018
77551	8973	29.280745	-94.823371	1.5	1	37810	72460	2018
77550	2701	29.302887	-94.778694	2.3	1	82950	104050	2018
77554	7231	29.144026	-95.053879	1.9	1	237090	490630	2018
77551	30579	29.280953	-94.840505	1.5	1	532360	790980	2018
77551	6273	29.277806	-94.841767	4.4	1	123050	133150	2018
77554	6490	29.131501	-95.059571	1.5	1	204500	231670	2018
77554	7444	29.186525	-94.973468	1.4	1	155510	177570	2018
77550	6316	29.321287	-94.770923	2.6	1	126770	153640	2018
77551	4661	29.292848	-94.827197	3.6	1	37450	52190	2018
77554	7579	29.189091	-94.978334	3	1	118490	141060	2018
77551	6795	29.27129	-94.835837	4.6	1	112600	137430	2018
77550	2134	29.282382	-94.811553	3.3	1	61200	69150	2018
77551	8973	29.287801	-94.825373	2.6	1	62030	85550	2018
77550	5009	29.282059	-94.81093	1.5	1	193240	211880	2018
77550	3441	29.303601	-94.775976	3.1	1	67610	90860	2018
77550	5097	29.302273	-94.779514	3.8	1	111260	130330	2018
77550	3398	29.283626	-94.798178	2.3	1	97790	110500	2018
77550	6229	29.289103	-94.814822	1.5	1	100390	126130	2018
77550	7667	29.288319	-94.803295	2.9	1	222350	250000	2018
77550	4661	29.300734	-94.802358	0.9	1	55470	72920	2018
77550	5968	29.318491	-94.770342	0.9	1	107750	133990	2018
77554	32975	29.258707	-94.874215	1.9	1	92580	135480	2018
77550	2570	29.308094	-94.77421	1.9	1	70560	80100	2018
77551	4095	29.284135	-94.827346	2	1	21000	35440	2018
77551	6578	29.264921	-94.84085	2.6	1	125340	145800	2018
77551	9060	29.266916	-94.843234	1.5	1	154620	241110	2018
77554	6186	29.144805	-95.048793	2.1	1	179100	329540	2018
77554	4922	29.21773	-94.91245	0.9	1	166520	229630	2018
77551	6142	29.274104	-94.82717	5.1	1	134980	143470	2018
77554	9409	29.130966	-95.05444	0.4	1	155930	330000	2018
77550	1525	29.300126	-94.778853	1.5	1	29030	33880	2018
77551	8233	29.269266	-94.836208	2.5	1	185330	204510	2018
77550	1830	29.293322	-94.806038	3.5	1	33710	40600	2018
77551	5968	29.284736	-94.817473	1.4	1	103430	128180	2018
77550	12807	29.297829	-94.809638	1.6	1	65400	91210	2018
77554	5881	29.191976	-94.982555	1.7	1	246210	329000	2018
77551	5532	29.286606	-94.830369	0.3	1	56220	63990	2018
77550	2570	29.295632	-94.781403	2.6	1	88130	140380	2018
77551	5009	29.27512	-94.827971	0.6	1	68000	75000	2018
77551	7231	29.279166	-94.836805	4.6	1	108720	126120	2018
77554	6055	29.145307	-95.049017	1.7	1	162010	310000	2018
77551	2439	29.279274	-94.820709	4.2	1	136450	151760	2018
77554	9322	29.143084	-95.045584	2.7	1	87050	129310	2018
77550	5140	29.290136	-94.811327	2	1	91430	110510	2018
77554	6534	29.131939	-95.057978	1.5	1	199580	227000	2018
77554	5097	29.135471	-95.051445	2	1	241570	278400	2018
77554	6316	29.189852	-94.982007	1.5	1	319820	460000	2018
77550	3398	29.282279	-94.801105	4.3	1	128660	141380	2018
77554	6926	29.12456	-95.069067	2.8	1	120120	132310	2018
77554	9060	29.197529	-94.949484	3.7	1	201180	284850	2018
77551	3877	29.276548	-94.83596	1.2	1	82420	95170	2018
77551	8407	29.277836	-94.812882	3	1	321650	368900	2018
77550	5140	29.294307	-94.80058	2.9	1	80640	96830	2018
77554	5968	29.140592	-95.043049	0.5	1	95750	122840	2018
77554	13983	29.254981	-94.85095	1.5	1	56370	126370	2018
77554	5445	29.298269	-94.914052	3.5	1	216890	280000	2018
77550	2570	29.294989	-94.785321	2.3	1	87300	96840	2018
77551	5576	29.284963	-94.828446	2.2	1	82190	105710	2018
77554	9004	29.185902	-94.972826	0.8	1	107780	134460	2018
77550	2570	29.282897	-94.802489	1.7	1	93460	103000	2018
77550	1350	29.295412	-94.79513	1.5	1	41710	46790	2018
77551	5968	29.278618	-94.819119	0.1	1	110970	131970	2018
77554	18861	29.243689	-94.872616	1.5	1	43750	100270	2018
77550	2134	29.300111	-94.781685	1.5	1	41560	49540	2018
77554	8189	29.188135	-94.97757	3	1	139180	163560	2018
77551	5184	29.285267	-94.839324	1.9	1	69720	132080	2018
77554	5968	29.294583	-94.912869	0.6	1	169860	245000	2018
77550	3703	29.282505	-94.811346	3.4	1	100650	114430	2018
77551	5968	29.284196	-94.826753	3.6	1	228680	249680	2018
77554	6229	29.138867	-95.047207	1.9	1	260600	288910	2018
77554	6229	29.139935	-95.049425	1.5	1	101170	129480	2018
77554	10672	29.198222	-94.944056	1.3	1	186150	271670	2018
77551	5053	29.272396	-94.845033	1.5	1	17180	24250	2018
77551	9888	29.266559	-94.839274	1.4	1	250020	290000	2018
77550	3354	29.297346	-94.783635	1.6	1	121300	131990	2018
77551	2309	29.280512	-94.820334	2.2	1	146730	156380	2018
77550	1655	29.30104	-94.777426	1.6	1	33970	39360	2018
77551	2962	29.282407	-94.824747	2.8	1	73030	83530	2018
77554	12236	29.140873	-95.053951	1.5	1	207200	439630	2018
77554	5924	29.139015	-95.0443	1.4	1	187860	214960	2018
77551	6708	29.274089	-94.840988	2.6	1	86760	97160	2018
77554	5358	29.30046	-94.925369	3	1	200980	425120	2018
77554	17468	29.125096	-95.068282	1.5	1	165920	196550	2018
77554	8760	29.186047	-94.973767	1.1	1	103720	129670	2018
77550	5140	29.304025	-94.786069	1.5	1	271420	293390	2018
77551	5968	29.284726	-94.823232	2.9	1	97250	122000	2018
77554	6229	29.139004	-95.047314	2	1	182090	210400	2018
77551	6534	29.271897	-94.843353	1.4	1	87510	98810	2018
77550	3746	29.300249	-94.802345	1.6	1	73920	87880	2018
77554	4008	29.098953	-95.106347	4	1	198640	228560	2018
77550	1307	29.291459	-94.810391	1.5	1	45310	49510	2018
77550	5140	29.292702	-94.801556	2.8	1	153020	172180	2018
77554	6186	29.144995	-95.048477	0.8	1	238540	388980	2018
77551	5140	29.280485	-94.819229	2.4	1	140330	161530	2018
77554	11543	29.19515	-94.985723	1.7	1	71220	353410	2018
77550	5140	29.281642	-94.807601	2.5	1	179920	199000	2018
77550	5576	29.296111	-94.811156	3.2	1	19810	37350	2018
77551	4966	29.285969	-94.839823	1.5	1	74610	81610	2018
77551	5140	29.285567	-94.821525	2.9	1	179660	200860	2018
77551	5489	29.286896	-94.830478	2.6	1	98670	106370	2018
77554	5445	29.296615	-94.923423	1.5	1	236150	343690	2018
77550	1786	29.297302	-94.804913	1.9	1	30530	36220	2018
77550	5140	29.297411	-94.798048	1.1	1	90730	106920	2018
77551	5968	29.288612	-94.822285	2.9	1	180260	205000	2018
77551	4182	29.284247	-94.81914	1.5	1	63130	80460	2018
77550	4225	29.294187	-94.81769	4.1	1	96120	117370	2018
77551	8233	29.267799	-94.837655	3.2	1	258340	297530	2018
77551	6795	29.274082	-94.823561	1.6	1	136600	159810	2018
77551	7187	29.280276	-94.839362	1.6	1	114810	132110	2018
77554	6229	29.140352	-95.045414	1.3	1	182090	210400	2018
77550	5140	29.28868	-94.807585	2.4	1	137610	156770	2018
77554	5358	29.136795	-95.060492	2.6	1	172860	237180	2018
77551	6970	29.279153	-94.838763	3.6	1	122620	139420	2018
77550	4182	29.286427	-94.797628	1.5	1	141530	157120	2018
77554	17468	29.12832	-95.070128	2.6	1	40970	71600	2018
77550	2570	29.296836	-94.78371	3.1	1	73210	82790	2018
77554	6578	29.214941	-94.917308	1.5	1	82620	166770	2018
77554	6403	29.14187	-95.0372	1.6	1	358950	478000	2018
77554	8756	29.186504	-94.975854	2.7	1	182290	208240	2018
77550	7797	29.32283	-94.771832	3	1	155280	184510	2018
77554	6578	29.191429	-94.979672	1.5	1	100190	167740	2018
77551	2962	29.288901	-94.82326	2.8	1	147510	158010	2018
77550	2744	29.291707	-94.810045	2.9	1	59800	70000	2018
77550	7710	29.28686	-94.802156	1.5	1	281730	309140	2018
77551	6578	29.269627	-94.842627	1.5	1	114200	134660	2018
77554	20430	29.234198	-94.900295	1.2	1	114540	120400	2018
77550	6229	29.288736	-94.814581	1.5	1	153750	179490	2018
77550	3223	29.285057	-94.812725	0.3	1	26440	36600	2018
77551	6970	29.279402	-94.838896	3.4	1	67140	83940	2018
77551	4617	29.271909	-94.836204	1.5	1	157720	171520	2018
77551	4922	29.286678	-94.820793	4.4	1	165350	184900	2018
77554	5968	29.141775	-95.040034	1.9	1	122910	150000	2018
77551	8407	29.265805	-94.84038	2.4	1	201250	240530	2018
77554	5358	29.131322	-95.054141	1.9	1	225750	312150	2018
77554	6970	29.191978	-94.97713	2.1	1	213240	332690	2018
77554	17424	29.188063	-94.976538	2.1	1	68720	103170	2018
77551	6186	29.271381	-94.834049	1.5	1	106950	124930	2018
77554	6447	29.172066	-94.988288	2.8	1	216800	276240	2018
77551	7884	29.266764	-94.842338	2.4	1	265330	299000	2018
77551	2962	29.287834	-94.824917	3.3	1	39360	49860	2018
77551	6142	29.274146	-94.826792	1.5	1	104070	112560	2018
77550	5097	29.296015	-94.787321	0	1	300230	319290	2018
77550	6273	29.286682	-94.8006	1.5	1	176360	199710	2018
77551	6273	29.259595	-94.84507	3.4	1	149410	161700	2018
77551	6011	29.279916	-94.819315	0.3	1	30940	55690	2018
77550	1525	29.294455	-94.798562	0.8	1	37130	42020	2018
77550	3267	29.291918	-94.795691	1.9	1	49550	61800	2018
77550	3572	29.284261	-94.809977	3.1	1	103870	117240	2018
77551	3485	29.277507	-94.841608	1.5	1	121890	129940	2018
77550	5140	29.304924	-94.78264	2.5	1	183030	205000	2018
77551	5750	29.26926	-94.824431	1.5	1	154080	162130	2018
77554	4356	29.182794	-94.969933	2	1	183150	240000	2018
77550	3833	29.295315	-94.784365	1.5	1	97680	111940	2018
77554	10019	29.131223	-95.071256	1.1	1	261600	449100	2018
77550	5968	29.319752	-94.772292	2.4	1	146940	173180	2018
77550	5140	29.28024	-94.810855	1.5	1	184600	213520	2018
77551	4661	29.284446	-94.818093	1.5	1	71950	91260	2018
77550	1786	29.295224	-94.786242	1.5	1	103800	110470	2018
77554	6229	29.144904	-95.043466	2	1	184590	212900	2018
77551	8973	29.280252	-94.829416	1.1	1	141020	158570	2018
77550	6882	29.294539	-94.817231	0.6	1	96120	120990	2018
77554	19079	29.269539	-94.876541	4.3	1	161090	288240	2018
77550	3223	29.283202	-94.801655	1.5	1	73880	86000	2018
77554	7362	29.133095	-95.050944	2.5	1	218950	355850	2018
77550	5576	29.294443	-94.809412	3	1	90550	111220	2018
77551	5968	29.277166	-94.829531	2	1	93410	101810	2018
77554	5968	29.20444	-94.941696	2	1	233220	279460	2018
77554	7928	29.235876	-94.881319	3.4	1	171290	343290	2018
77551	6142	29.283554	-94.82843	2.2	1	116300	124910	2018
77550	5968	29.317395	-94.771679	1.6	1	153760	180000	2018
77550	1612	29.288688	-94.792019	2.8	1	94550	108490	2018
77551	5489	29.289343	-94.820424	2.9	1	174000	195730	2018
77554	6229	29.141165	-95.049989	1.5	1	205690	234000	2018
77551	5968	29.285599	-94.821017	1.5	1	95250	120000	2018
77551	6142	29.274431	-94.827431	1.5	1	255010	263500	2018
77551	5619	29.285228	-94.829427	3.5	1	116610	124480	2018
77550	4269	29.283873	-94.801066	1.5	1	113470	129400	2018
77551	5968	29.282595	-94.816333	4.2	1	92100	116850	2018
77551	2657	29.290219	-94.824047	3	1	24300	28760	2018
77550	5140	29.291239	-94.812265	4.2	1	85350	101540	2018
77551	1568	29.277496	-94.823874	1.5	1	55340	61960	2018
77551	6578	29.263914	-94.839757	2.3	1	157570	178030	2018
77551	6665	29.264039	-94.849056	0.4	1	240810	272670	2018
77554	9004	29.186099	-94.972984	2.4	1	233980	260660	2018
77551	2962	29.281597	-94.816525	2.9	1	56040	68420	2018
77550	9017	29.278516	-94.810249	2.4	1	374500	425130	2018
77550	15420	29.285188	-94.799673	3.5	1	190080	240390	2018
77551	4966	29.285892	-94.827519	1.5	1	67530	88530	2018
77551	1960	29.28289	-94.821984	1	1	52770	61020	2018
77550	5140	29.278668	-94.811703	2.4	1	72420	91500	2018
77551	5619	29.273875	-94.841476	2	1	100400	108300	2018
77551	5576	29.286412	-94.82581	3.2	1	102760	126280	2018
77551	4487	29.28239	-94.824322	0.7	1	90290	106050	2018
77554	8320	29.131445	-95.055702	4.2	1	213850	254180	2018
77551	1525	29.284438	-94.815474	3.3	1	108700	114990	2018
77550	5140	29.282792	-94.809935	2.6	1	177290	196370	2018
77550	3006	29.28664	-94.808353	2.7	1	188470	199640	2018
77554	5881	29.299852	-94.916337	2.8	1	446270	513900	2018
77554	12127	29.134675	-95.061522	1.5	1	508950	654500	2018
77551	2962	29.289142	-94.822343	1.5	1	61650	72150	2018
77554	9148	29.140581	-95.042645	2.2	1	188700	230000	2018
77551	5968	29.284476	-94.818465	2.7	1	90420	115170	2018
77550	3223	29.303467	-94.775365	2.9	1	94470	106440	2018
77551	8276	29.2769	-94.814755	2.2	1	226590	273170	2018
77551	7100	29.279527	-94.822471	2	1	163720	192030	2018
77550	1917	29.291808	-94.8101	3.8	1	45160	52420	2018
77550	4661	29.285952	-94.805197	3.4	1	88050	105380	2018
77550	2004	29.297039	-94.816829	1.9	1	26490	32900	2018
77550	5009	29.290706	-94.807622	1.5	1	82320	101400	2018
77554	7144	29.252523	-94.867493	2.7	1	150240	182060	2018
77550	5837	29.320528	-94.771011	4	1	156660	182280	2018
77550	2831	29.29933	-94.806063	0.3	1	30160	36620	2018
77550	2788	29.307878	-94.77687	2.3	1	66350	76730	2018
77550	4051	29.293643	-94.804932	1.5	1	116000	131110	2018
77551	5489	29.287911	-94.830824	3.9	1	212820	220520	2018
77550	5140	29.286913	-94.800331	1.5	1	147930	167090	2018
77551	4269	29.279303	-94.821653	1.5	1	44890	62610	2018
77550	3833	29.307793	-94.786253	3.4	1	133390	145580	2018
77551	6490	29.274042	-94.842113	3.4	1	67440	73600	2018
77550	6490	29.288818	-94.814816	3	1	137130	163860	2018
77550	5140	29.285162	-94.801401	3.1	1	150080	169240	2018
77551	5968	29.277936	-94.819639	2.6	1	157950	182700	2018
77551	7100	29.272094	-94.823898	2.2	1	141820	166100	2018
77554	5576	29.294068	-94.918114	2.8	1	188770	282730	2018
77551	6360	29.269529	-94.841022	1.3	1	72780	92500	2018
77551	5489	29.289672	-94.820372	3.2	1	134270	156000	2018
77554	6229	29.142749	-95.041783	2.4	1	135370	163680	2018
77554	6229	29.142214	-95.047268	4.4	1	115790	144100	2018
77551	10934	29.268174	-94.847296	1.8	1	189870	225000	2018
77551	10193	29.273588	-94.821894	2	1	253500	295610	2018
77554	4312	29.109161	-95.088824	4.1	1	191800	279130	2018
77551	2962	29.279494	-94.821251	2.6	1	75190	93750	2018
77551	4487	29.285078	-94.815693	2.5	1	93540	112000	2018
77554	5619	29.21969	-94.909715	2.4	1	184440	225000	2018
77550	5097	29.298103	-94.788187	2.8	1	153810	172880	2018
77550	5140	29.295568	-94.793805	0.9	1	65000	84140	2018
77554	18644	29.126568	-95.072492	0.3	1	73610	106290	2018
77551	3703	29.277672	-94.82272	1.4	1	97980	121370	2018
77551	3223	29.278586	-94.824874	3.6	1	46170	57510	2018
77550	1307	29.299215	-94.77805	1.7	1	88300	94570	2018
77550	4835	29.297236	-94.817396	2.2	1	56420	67380	2018
77550	1394	29.297439	-94.811505	3.1	1	10370	13560	2018
77550	2309	29.288451	-94.794452	1.5	1	157820	166550	2018
77550	4095	29.293687	-94.806947	1.5	1	148870	164170	2018
